id,title,category,collection_tag,frame_shape,price,stock_count,ar_asset_url
4iWydN6,Instance Rectangle Glasses For Men,Eyeglasses,EyeBuyDirect,Rectangle,4048.0,100,https://cdn.trychannel3.com/523eb3f7-3901-4f1b-9557-c01b25a3ab78?aid=01M11BS6BVM15Z7W0WQ66BKBYY&mid=FDzv
ubIATk7,Center Aviator Sunglasses,Sunglasses,EyeBuyDirect,Aviator,4048.0,100,https://cdn.trychannel3.com/c8626afc-0e5f-48be-81f4-14d532a6c358?aid=01M11BSB0Y5XBPX12GTTXWK0AR&mid=FDzv
NgH6tYa,Gallery Women's Sunglasses,Sunglasses,EyeBuyDirect,Cat Eye,4136.0,100,https://cdn.trychannel3.com/28c536db-f2ed-43c7-aabf-f51e44ccb424?aid=01M11BT68EET3WVTHRWMC11Y77&mid=FDzv
K0OeqhT,54mm Square Sunglasses,Sunglasses,Marshall's,Square,4224.0,100,https://cdn.trychannel3.com/ccaddfad-1153-4eef-8d52-525d3ca4d1f8?aid=01M11BV20P1TCNEDBEBP1371S8&mid=jRDL
22IFLOm,Square Sunglasses,Sunglasses,Ann Taylor,Square,4224.0,100,https://cdn.trychannel3.com/0834b815-e681-4093-b8d6-571ef24e9096?aid=01M11BV3TN1ARSW7EQ1YQYA71F&mid=9Iyo
Y1As1TU,Eyeking Aviator Sunglasses,Sunglasses,Anthropologie,Aviator,4224.0,100,https://cdn.trychannel3.com/a087ec8b-abfb-428b-978f-37132109eb37?aid=01M11BTNCGRD82TPBV5JXEJV7E&mid=gb5P
MfTf40d,BE4417U Sunglasses,Sunglasses,Burberry,Aviator,4224.0,100,https://cdn.trychannel3.com/88accb1a-5d4c-484b-a6f2-709ca139b8eb?aid=01M11BSD61BRR0ZZNK6QTF02DN&mid=qqoU
wGIKEIJ,Oval Ladies Eyeglasses,Eyeglasses,Salvatore Ferragamo,Other,4311.12,100,https://cdn.trychannel3.com/wGIKEIJ?aid=01M11BT1GR487Q5WC7FGTWJMSD&mid=IXIa
HGOnty5,Oversized Aviator Sunglasses,Sunglasses,H&M,Aviator,4312.0,100,https://cdn.trychannel3.com/a950e6ac-44be-4f21-80ab-8d6f34b2e78d?aid=01M11BVZFQ8CDJ55YMJQPG8PQN&mid=Z4b8
1Mm1C1A,Oval-Frame Sunglasses,Sunglasses,& Other Stories,Other,4312.0,100,https://cdn.trychannel3.com/0756668c-175f-4cd3-ae7f-60c583c3a87a?aid=01M11BVDG61533RD7HP9ZHZG57&mid=Z4b8
P3xwGJP,Jolie Women's Sunglasses,Sunglasses,EyeBuyDirect,Cat Eye,4312.0,100,https://cdn.trychannel3.com/13f2375e-d94b-4fe3-8677-95629ec3a61d?aid=01M11BT68EET3WVTHRWMC11Y77&mid=FDzv
Fs8DMAT,Aviator Sunglasses,Sunglasses,Free Country,Aviator,4312.0,100,https://cdn.trychannel3.com/d67ae6cb-44a5-4f87-81f7-83e957457bd4?aid=01M11BSB0Y5XBPX12GTTXWK0AR&mid=dCgO
OicCGtI,Catch Matte Striped,Sunglasses,EyeBuyDirect,Other,4312.0,100,https://cdn.trychannel3.com/ee5bb4a7-54c5-4106-b105-87e1875f04de?aid=01M11BS3FXXC8EQ4KP1915G608&mid=FDzv
k1mcGUQ,Oversized Aviator Sunglasses,Sunglasses,& Other Stories,Aviator,4312.0,100,https://cdn.trychannel3.com/fab645a1-e2c8-4838-a255-1e9b7b65a3b2?aid=01M11BVXWZDW17N8GEAJD132T1&mid=Z4b8
l10UNgp,Astori Round Glasses,Eyeglasses,EyeBuyDirect,Round,4312.0,100,https://cdn.trychannel3.com/e30b4049-00ac-4ae7-a353-ee98fad808e6?aid=01M11BTCPBGXAG4MQ1TC78C3HK&mid=FDzv
zy3PGGP,Men's Wayfarer Sunglasses,Sunglasses,Harley-Davidson,Wayfarer,4378.0,100,https://cdn.trychannel3.com/8f015121-5d73-4de5-a02b-ca9cf49c5f69?aid=01M11BVN0YM0AY1022DYMQ4AVA&mid=mn23
XvbVwrh,Defenders Glasses,Sunglasses,Zenni,Other,4395.6,100,https://cdn.trychannel3.com/9b1084a8-cfd1-4cba-97d2-d12ee2075e28?aid=01M11BS3FXXC8EQ4KP1915G608&mid=ZYiL
9e3XXPp,Round Sunglasses,Sunglasses,adidas,Round,4397.36,100,https://cdn.trychannel3.com/817a2c59-7c6b-4386-985f-b86c9e6f0e08?aid=01M11BSHD1Q26AFWZR9P4FHVNP&mid=cvfe
NU05cUc,Round Sunglasses,Sunglasses,Ted Baker,Round,4397.36,100,https://cdn.trychannel3.com/8d9f9ce1-209e-415f-8583-bdd0f865e5a2?aid=01M11BSHD1Q26AFWZR9P4FHVNP&mid=cvfe
fZaC3O7,Cat Eye Sunglasses,Sunglasses,Ted Baker,Cat Eye,4397.36,100,https://cdn.trychannel3.com/d50a4f1f-e377-4cc8-b575-1651701bf689?aid=01M11BVGEGJNJM37HW7CH6YRYP&mid=cvfe
voETvsT,Protective Eyewear,Racquetball & Squash Eyewear,Dunlop,Other,4399.12,100,https://cdn.trychannel3.com/3b69a68e-4ba7-4549-96b6-6067a58c373d?aid=01M11BRX3HPQR248BM1AHJ3TTA&mid=CflZ
uWy1938,Cat Eye Ladies Eyeglasses,Eyeglasses,Pucci,Cat Eye,4399.12,100,https://cdn.trychannel3.com/bca240a2-7dfb-4e4b-bc2d-44b4cfbd5698?aid=01M11BT1GR487Q5WC7FGTWJMSD&mid=IXIa
3t922rH,Sunglasses,Sunglasses,Marshall's,Aviator,4399.12,100,https://cdn.trychannel3.com/cca9742b-2a89-4e7a-82d8-e32b709125a2?aid=01M11BR4KFKJCEKWZW9T913FM4&mid=jRDL
Kg3OK4u,Rectangle Glasses Frames For Men,Eyeglasses,ZEELOOL,Rectangle,4400.0,100,https://cdn.trychannel3.com/ce909fbd-91db-4fb1-a35d-34b31629a5f0?aid=01M11BSR8SWWC3VFNYM83JVD4T&mid=aeSD
4qCW9HQ,Oval Sunglasses,Sunglasses,CorLiving,Oval,4400.0,100,https://cdn.trychannel3.com/31a5feeb-beec-4a78-8585-4b3358738498?aid=01M11BVBR2VJCQSEBC87MM22NK&mid=asdf
vFGc4mH,Polarized Geometric Sunglasses,Sunglasses,Nordstrom,Geometric,4400.0,100,https://cdn.trychannel3.com/vFGc4mH?aid=01M11BVSGMQS64XQC9V0C65NV6&mid=asdf
AgwWrzU,#E Reading Glasses,Eyeglasses,IZIPIZI,Other,4400.0,100,https://cdn.trychannel3.com/ed3cf853-16c2-489e-916f-a9cfdc5b8efb?aid=01M11BRKMDZHBXR0QE8DNCQVRN&mid=asdf
WRqqYd2,Rectangle Sunglasses,Sunglasses,Jessica Simpson,Rectangle,4400.0,100,https://cdn.trychannel3.com/b5026f6d-3259-4a5a-8d5f-88f3fa9f3328?aid=01M11BV6T7W6NWG5K6JS2H0NRR&mid=a3os
jWXNU70,Modern Cat Eye Sunglasses,Sunglasses,Jessica Simpson,Cat Eye,4400.0,100,https://cdn.trychannel3.com/1a68ef1c-c4a3-46e7-8af6-b67aefe488cb?aid=01M11BT8274GQM3Z2Q4KAQKY59&mid=a3os
iytqNLg,Wayfarer Sunglasses,Sunglasses,Los Angeles Apparel,Wayfarer,4576.0,100,https://cdn.trychannel3.com/cf62b19c-b6ad-42b5-85fe-16e948bcfbf9?aid=01M11BVN0YM0AY1022DYMQ4AVA&mid=qyiO
poAyTqM,Noun Round Glasses For Women,Eyeglasses,EyeBuyDirect,Round,4664.0,100,https://cdn.trychannel3.com/820043ad-5cbc-4d3a-a7a0-d3c9f476d3b0?aid=01M11BTAWRHDCSZDATXF080N6Q&mid=FDzv
JS2PKkW,Hollie Round Clear Glasses,Eyeglasses,EyeBuyDirect,Other,4664.0,100,https://cdn.trychannel3.com/fd2dadb2-1dd5-4eef-ac18-e22582a28acf?aid=01M11BTAWRHDCSZDATXF080N6Q&mid=FDzv
I2yRYyC,Demo Square Men's Eyeglasses,Eyeglasses,Victoria Beckham,Square,4839.12,100,https://cdn.trychannel3.com/eedb576d-4ee4-4765-8243-2cb0cb50eb3e?aid=01M11BSM1G66BHXZPN2FP1F2NG&mid=IXIa
WbKjY1B,Oversized Aviator Sunglasses,Sunglasses,& Other Stories,Aviator,4840.0,100,https://cdn.trychannel3.com/dc689ec9-669a-45a3-8135-d673e777eb3b?aid=01M11BVZFQ8CDJ55YMJQPG8PQN&mid=Z4b8
q4P4rp4,Clifton Square Frame Sunglasses,Sunglasses,EyeBuyDirect,Square,4928.0,100,https://cdn.trychannel3.com/d0cdb5ae-42fe-4d40-bd2c-9dd1e9cb2d3b?aid=01M11BS1SX7E0ZE114BNEJZEYX&mid=FDzv
DqnOCQf,Oval Sunglasses,Sunglasses,GUESS MAINLINE,Oval,5103.12,100,https://cdn.trychannel3.com/5d379d18-a4cb-4172-ae09-539ae9c82945?aid=01M11BSYQCHVKQYA2XNYMD9MW3&mid=ZYiL
AmquFaP,Aviator Sunglasses,Sunglasses,Uncommon James,Aviator,5104.0,100,https://cdn.trychannel3.com/23d57b17-33b8-493e-a624-2d16fc076e22?aid=01M11BTTQ6AGW69JN363BEYD9X&mid=CP16
N7rNgrn,Pld 4059/S Sunglasses,Sunglasses,Polaroid,Other,5116.32,100,https://cdn.trychannel3.com/8e3cbe88-c9da-4c90-bb4b-8d8a678753f5?aid=01M11BSWX4C2F6BP3DZ3CNF2W2&mid=YZfD
XiTKQRf,Pld 2058/S Sunglasses,Sunglasses,Polaroid,Rectangle,5116.32,100,https://cdn.trychannel3.com/ca01c9aa-93a0-4f4b-8d9b-95f080d73e10?aid=01M11BS1SX7E0ZE114BNEJZEYX&mid=YZfD
X8NwPxP,Titan Rectangle Glasses,Eyeglasses,TITAN,Rectangle,5192.0,100,https://cdn.trychannel3.com/ce1aa963-2b16-493c-ab97-3b5278fcd4e6?aid=01M11BSR8SWWC3VFNYM83JVD4T&mid=FDzv
v0t3Vu6,Latte Square Glasses,Eyeglasses,EyeBuyDirect,Square,5192.0,100,https://cdn.trychannel3.com/2c57ffa8-20b3-443d-bd81-7b698c46b194?aid=01M11BTH9AJFHQXNJYCAZJEHK2&mid=FDzv
eN3MBUX,Rectangular Reading Glasses,Eyeglasses,Nordstrom,Rectangle,5192.0,100,https://cdn.trychannel3.com/eN3MBUX?aid=01M11BRN7XSRA9X23ETG75Q3Q5&mid=asdf
mCaJ6Od,Riddle Sunglasses,Sunglasses,EyeBuyDirect,Rectangle,5192.0,100,https://cdn.trychannel3.com/d5d1c61d-c35c-49d4-9558-d192a17ad32d?aid=01M11BS1SX7E0ZE114BNEJZEYX&mid=FDzv
WRtyrj5,Grace Oversized Cat Eye Sunglasses,Sunglasses,Diff Eyewear,Cat Eye,5192.0,100,https://cdn.trychannel3.com/9e7ab325-d172-468c-af33-50f195b58d25?aid=01M11BTNCGRD82TPBV5JXEJV7E&mid=giUy
AtOvEgA,Kenneth Square Glasses,Eyeglasses,EyeBuyDirect,Square,5192.0,100,https://cdn.trychannel3.com/a6654770-7843-43b0-b815-ad68bbd2e924?aid=01M11BSM1G66BHXZPN2FP1F2NG&mid=FDzv
LFl2avo,Capacious Rectangle Matte Glasses,Eyeglasses,EyeBuyDirect,Other,5192.0,100,https://cdn.trychannel3.com/bd980317-b4bb-4c79-bdce-5f6a5ac806f1?aid=01M11BSR8SWWC3VFNYM83JVD4T&mid=FDzv
qsdekFP,Ninah Round Glasses,Eyeglasses,EyeBuyDirect,Round,5192.0,100,https://cdn.trychannel3.com/06d31f0c-5392-4fbf-a8ff-e126b92b8c84?aid=01M11BTAWRHDCSZDATXF080N6Q&mid=FDzv
2Cncm9w,Cat Eye Ladies Sunglasses,Sunglasses,Marc Jacobs,Cat Eye,5279.12,100,https://cdn.trychannel3.com/265ee305-a199-4b73-b9d6-d682283ec6f6?aid=01M11BT68EET3WVTHRWMC11Y77&mid=IXIa
1qJhi7R,Aviator sunglasses,Sunglasses,Mango,Aviator,5279.12,100,https://cdn.trychannel3.com/a5b92b79-73f1-4476-ace0-6dc55f874e8c?aid=01M11BTTQ6AGW69JN363BEYD9X&mid=IqeC
OvSxiLf,Thin Cat‑Eye Sunglasses,Sunglasses,Unknown,Aviator,5280.0,100,https://cdn.trychannel3.com/b9e54dca-68c1-4fcf-97b9-7d958b05a626?aid=01M11BR4KFKJCEKWZW9T913FM4&mid=5MW2
ZRlx67f,Square Sunglasses,Sunglasses,Nordstrom,Square,5280.0,100,https://cdn.trychannel3.com/ZRlx67f?aid=01M11BV3TN1ARSW7EQ1YQYA71F&mid=asdf
dmtGYmN,Thin Cat-Eye Sunglasses,Sunglasses,Resident,Cat Eye,5280.0,100,https://cdn.trychannel3.com/2b88fb1c-1b20-4b6f-8845-ef600d647309?aid=01M11BVJ1PFMQMD5V55VXX9ADS&mid=5MW2
jRqQaFt,OFFICE Reading Glasses,Eyeglasses,IZIPIZI,Square,5280.0,100,https://cdn.trychannel3.com/db942dd9-ca62-438f-a6af-6bd20496d1aa?aid=01M11BRN7XSRA9X23ETG75Q3Q5&mid=lHAh
tlVaxEn,Aviator Sunglasses,Sunglasses,GUESS MAINLINE,Aviator,5367.12,100,https://cdn.trychannel3.com/6713760c-783e-492c-85e1-2c9d1023eaec?aid=01M11BSD61BRR0ZZNK6QTF02DN&mid=ZYiL
AosaoNa,PLD 4080/S,Sunglasses,Polaroid,Other,5456.0,100,https://cdn.trychannel3.com/08ff4dc3-4c16-4d1e-8488-03626f1f08e0?aid=01M11BSWX4C2F6BP3DZ3CNF2W2&mid=7yx8
q4Is7ze,Pld 4066/s Sunglasses,Sunglasses,Polaroid,Cat Eye,5456.0,100,https://cdn.trychannel3.com/b3146981-932b-4805-9102-61c0621f5a86?aid=01M11BT68EET3WVTHRWMC11Y77&mid=7yx8
tqTLlbJ,PLD 2157/S,Sunglasses,Polaroid,Other,5456.0,100,https://cdn.trychannel3.com/ea79ad4c-0cee-4897-9f18-63888e71db5e?aid=01M11BS3FXXC8EQ4KP1915G608&mid=7yx8
TxMfDOH,Round Sunglasses,Sunglasses,Polaroid,Round,5456.0,100,https://cdn.trychannel3.com/5413b7ad-fcb5-48a4-967c-e60765d0f79d?aid=01M11BTXJZMJ73J0P0AAPEMPY7&mid=7yx8
KOQylDh,Dora Cat Eye Sunglasses,Sunglasses,EyeBuyDirect,Cat Eye,5544.0,100,https://cdn.trychannel3.com/3929b5eb-e88f-4f16-9c39-05f2424b9d67?aid=01M11BT68EET3WVTHRWMC11Y77&mid=FDzv
wuo23W9,Wayfarer Way Sunglasses,Sunglasses,Ray-Ban,Wayfarer,5544.0,100,https://cdn.trychannel3.com/3e16e0a8-fc43-44a0-90ec-a27e9e85dca0?aid=01M11BVN0YM0AY1022DYMQ4AVA&mid=qqoU
KHfW63z,VO4274,Eyeglasses,Vogue,Other,5632.0,100,https://cdn.trychannel3.com/a6e108a2-f483-44cc-b317-774c025efe5c?aid=01M11BT39NDDG1K2VYKQ94AK5Q&mid=FDzv
CA90g1l,Emporio Armani Men\u2019s Round Sunglasses,Sunglasses,Armani,Round,5719.12,100,https://cdn.trychannel3.com/818362c4-5911-4318-a87a-62fb066acd87?aid=01M11BSG0KZ1SED51JDYX3ZYT6&mid=ak4n
neoQhWl,Force Sunglasses,Sunglasses,Under Armour,Other,5720.0,100,https://cdn.trychannel3.com/6ed3cb9b-fb86-473c-9dd5-f0bf370b7018?aid=01M11BRX3HPQR248BM1AHJ3TTA&mid=wscm
y4q33FF,Oversized Aviator Sunglasses,Sunglasses,& Other Stories,Aviator,5896.0,100,https://cdn.trychannel3.com/ed5896b0-7124-44f1-a99c-7e8442b2dad9?aid=01M11BVZFQ8CDJ55YMJQPG8PQN&mid=Z4b8
eg4CJRk,Rectangular-Frame Glasses,Eyeglasses,Kate Spade,Rectangle,5896.0,100,https://cdn.trychannel3.com/yt1R53h?aid=01M11BT39NDDG1K2VYKQ94AK5Q&mid=NuBr
Gj3K8TI,Legacy Aviator Sunglasses,Sunglasses,EyeBuyDirect,Aviator,6072.0,100,https://cdn.trychannel3.com/58f1d99c-efa1-4185-9cf3-970c2911cfd7?aid=01M11BSB0Y5XBPX12GTTXWK0AR&mid=FDzv
td0PQb2,Collins Prescription Sunglasses,Sunglasses,EyeBuyDirect,Other,6072.0,100,https://cdn.trychannel3.com/4a198126-0c1c-4204-8450-aa4dd4f9992d?aid=01M11BR4KFKJCEKWZW9T913FM4&mid=FDzv
3OHXHmf,Cat-Eye Sunglasses,Sunglasses,Max&Co.,Cat Eye,6103.68,100,https://cdn.trychannel3.com/3OHXHmf?aid=01M11BVGEGJNJM37HW7CH6YRYP&mid=5MLj
iZ60Wwh,Square Sunglasses,Sunglasses,BOSS,Aviator,6157.36,100,https://cdn.trychannel3.com/75ca3058-b276-4e77-812a-fb75ce4a0695?aid=01M11BV20P1TCNEDBEBP1371S8&mid=cvfe
DsrOZix,Aviator frame sunglasses,Sunglasses,Mango,Aviator,6159.12,100,https://cdn.trychannel3.com/a1cb3c5d-28fb-4f10-9958-ac19d2b1a950?aid=01M11BSD61BRR0ZZNK6QTF02DN&mid=IqeC
mK2CeSH,SP0012 Round Sunglasses,Sunglasses,adidas,Round,6159.12,100,https://cdn.trychannel3.com/mK2CeSH?aid=01M11BTXJZMJ73J0P0AAPEMPY7&mid=ZYiL
mZh1ihY,Geometric Sunglasses,Sunglasses,adidas,Aviator,6159.12,100,https://cdn.trychannel3.com/1be1c675-05aa-4ba5-8d31-0a4d64a879c1?aid=01M11BVV4QWMAZWM9957CHTH1J&mid=ZYiL
LOU7FVZ,Sunglasses,Sunglasses,Unknown,Cat Eye,6160.0,100,https://cdn.trychannel3.com/2782c9b9-cd25-47a7-a7ae-13659146d99e?aid=01M11BR4KFKJCEKWZW9T913FM4&mid=ici9
mWDMArJ,VO4196 Eyeglasses,Eyeglasses,Vogue,Other,6204.0,100,https://cdn.trychannel3.com/e57b5ad7-4f6b-4b52-9ca2-03740c6f2311?aid=01M11BR9MV1Z9N2MS03M5TXQN9&mid=YZfD
onrmBTE,Vogue Eyewear VO5492,Eyeglasses,Vogue,Square,6204.0,100,https://cdn.trychannel3.com/8311e6c7-7c88-428d-ae20-b9eb22ba40e5?aid=01M11BS84FEGSJSR7EAG9RH7F0&mid=1A4O
eSPotvx,Folding Wayfarer Sunglasses,Sunglasses,Ray-Ban,Wayfarer,6336.0,100,https://cdn.trychannel3.com/86d87f5c-72a4-447e-b0d8-7c005339aaf3?aid=01M11BVPSN0RP6RM7ETE4HK327&mid=qqoU
P6dqAjw,VO4166 Eyeglasses,Eyeglasses,Vogue,Other,6380.0,100,https://cdn.trychannel3.com/0603ef2f-793a-4209-8a52-43ab000400b3?aid=01M11BR9MV1Z9N2MS03M5TXQN9&mid=YZfD
MGF9mLQ,Easton Square Glasses,Eyeglasses,EyeBuyDirect,Square,6424.0,100,https://cdn.trychannel3.com/3111a014-963c-4a7a-a294-f45e42134855?aid=01M11BSM1G66BHXZPN2FP1F2NG&mid=FDzv
HPKrR9V,Flier Aviator Sunglasses,Sunglasses,EyeBuyDirect,Aviator,6424.0,100,https://cdn.trychannel3.com/38caee3d-8657-40fb-8c5a-8d8a77cdc6d4?aid=01M11BSB0Y5XBPX12GTTXWK0AR&mid=FDzv
xaRg01u,Sunglasses,Sunglasses,Unknown,Square,6501.44,100,https://cdn.trychannel3.com/a7fa98df-c28b-41fa-bc0a-88a211a74286?aid=01M11BS1SX7E0ZE114BNEJZEYX&mid=IXIa
NDGSDLm,Demo Rectangular Ladies Eyeglasses,Eyeglasses,GUESS MAINLINE,Cat Eye,6511.12,100,https://cdn.trychannel3.com/95a9abc8-93e8-4932-9cb4-38c6bd62c12a?aid=01M11BT1GR487Q5WC7FGTWJMSD&mid=IXIa
3xDEif4,Wells Rectangle Sunglasses,Sunglasses,Fossil,Rectangle,6512.0,100,https://cdn.trychannel3.com/42ce54ff-89b7-4fd8-9c15-8b01e4ab0ff8?aid=01M11BV8M566P5VH2FK9329FKG&mid=gMFs
k7vPY9i,Sunglasses,Sunglasses,Polaroid,Other,6512.0,100,https://cdn.trychannel3.com/90442bc5-57cd-4e49-8857-c28fc701488b?aid=01M11BR6P8YAZM07MPZ8QXECND&mid=7yx8
4nYSZrN,HD00024 Sunglasses,Sunglasses,Harley-Davidson,Oval,6547.2,100,https://cdn.trychannel3.com/677acbda-a282-4ea9-9b26-76938307b0e1?aid=01M11BSHD1Q26AFWZR9P4FHVNP&mid=YZfD
bz3Dxjd,Tom Ford Cat Eye Sunglasses Havana,Sunglasses,Tom Ford,Cat Eye,6600.0,100,https://cdn.trychannel3.com/a276e3a0-276c-4858-b29c-24395eaab676?aid=01M11BT8274GQM3Z2Q4KAQKY59&mid=qqoU
B8yeWck,Round Sunglasses,Sunglasses,adidas,Round,6775.12,100,https://cdn.trychannel3.com/da0e1033-becc-408c-81c1-51e583421b5a?aid=01M11BTXJZMJ73J0P0AAPEMPY7&mid=ZYiL
azuMpOI,VO4304 Eyeglasses,Eyeglasses,Vogue,Oval,6820.0,100,https://cdn.trychannel3.com/b6832a94-9954-4c07-ac80-85c74609a57b?aid=01M11BREY5PBZPK1DTKFRPF4VH&mid=YZfD
JkXFq4n,AX4098S Sunglasses,Sunglasses,Armani,Square,6837.6,100,https://cdn.trychannel3.com/321fb608-05e0-43e8-a794-1c7c56048847?aid=01M11BS1SX7E0ZE114BNEJZEYX&mid=YZfD
4z6lxxp,Round Sunglasses,Sunglasses,GUESS MAINLINE,Round,6864.0,100,https://cdn.trychannel3.com/2eda903e-c4e7-4ae1-8220-f925594b7438?aid=01M11BSG0KZ1SED51JDYX3ZYT6&mid=IXIa
km5aca0,Woods Rectangle Glasses,Eyeglasses,EyeBuyDirect,Rectangle,6952.0,100,https://cdn.trychannel3.com/950750af-f24a-456d-8abd-c77326ed6368?aid=01M11BSSZEACWDNDBJABSYNJR1&mid=FDzv
rVsYrh6,Smith Square Glasses,Eyeglasses,Smith Optics,Square,6952.0,100,https://cdn.trychannel3.com/821eeab4-3fdf-4501-baac-37c221a10f70?aid=01M11BSM1G66BHXZPN2FP1F2NG&mid=FDzv
mgPx363,Ray Square Glasses,Eyeglasses,Ray-Ban,Square,6952.0,100,https://cdn.trychannel3.com/3e8e1e5f-d0aa-4603-8908-751bfe8f7138?aid=01M11BTH9AJFHQXNJYCAZJEHK2&mid=FDzv
SX0tsML,Davies Round Sunglasses,Sunglasses,EyeBuyDirect,Round,6952.0,100,https://cdn.trychannel3.com/c78c38f5-4e5d-4eb2-b70e-6bf710dd6554?aid=01M11BTZA1GK1ZGZSDSXHYR3B5&mid=FDzv
KUOdtlr,Blue Light Glasses Kalamata,Eyeglasses,Sanctuary,Rectangle,6952.0,100,https://cdn.trychannel3.com/5da255b6-b728-421f-8260-6f5fa29c61dd?aid=01M11BRT3F8230HENY69FX2E82&mid=4OBv
u4FesDP,Smith Square Glasses,Eyeglasses,Smith Optics,Square,6952.0,100,https://cdn.trychannel3.com/fd2cd043-339b-4239-aed0-18e430be9ca5?aid=01M11BSM1G66BHXZPN2FP1F2NG&mid=FDzv
4kvaU57,Cat-Eye Sunglasses,Sunglasses,Anne Klein,Cat Eye,6952.0,100,https://cdn.trychannel3.com/d3a5e7d0-92ff-45bd-ad70-fc28e73a3d4e?aid=01M11BVGEGJNJM37HW7CH6YRYP&mid=Ml4u
hUosfo0,Square Sunglasses,Sunglasses,Fossil,Square,6952.0,100,https://cdn.trychannel3.com/dc691918-ee83-484a-9886-2d298ccc8d4c?aid=01M11BSYQCHVKQYA2XNYMD9MW3&mid=dCgO
8sPNvtY,CAT EYE SUNGLASSES,Sunglasses,ZARA,Cat Eye,7031.2,100,https://cdn.trychannel3.com/6b21df2c-c846-48ad-8211-333e842c423d?aid=01M11BVGEGJNJM37HW7CH6YRYP&mid=Mnrl
YnvFaKd,Cat-Eye Sunglasses,Sunglasses,Max Mara,Cat Eye,7037.36,100,https://cdn.trychannel3.com/YnvFaKd?aid=01M11BVGEGJNJM37HW7CH6YRYP&mid=cvfe
CJU7xdK,Geometric Sunglasses,Sunglasses,Max Mara,Geometric,7037.36,100,https://cdn.trychannel3.com/6f5eb246-28f1-4a28-8ebb-0859a6cb2253?aid=01M11BVSGMQS64XQC9V0C65NV6&mid=cvfe
lKdNED3,Cat Eye Sunglasses,Sunglasses,McQ,Cat Eye,7037.36,100,https://cdn.trychannel3.com/c64a14bc-da7f-4a40-b915-4ae8423bbff8?aid=01M11BVGEGJNJM37HW7CH6YRYP&mid=cvfe
WoXLYcU,Metal Women's Sunglasses,Sunglasses,Max Mara,Aviator,7037.36,100,https://cdn.trychannel3.com/07e5915d-9bba-4030-b4ed-ab94410867a9?aid=01M11BSWX4C2F6BP3DZ3CNF2W2&mid=cvfe
tcw47nJ,Square Men's Eyeglasses,Eyeglasses,Burberry,Other,7039.12,100,https://cdn.trychannel3.com/tcw47nJ?aid=01M11BS6BVM15Z7W0WQ66BKBYY&mid=IXIa
V1CGQ8i,Aviator Designer Sunglasses,Sunglasses,Marshall's,Aviator,7039.12,100,https://cdn.trychannel3.com/4f28ae0f-9fe3-422e-85d5-e0ef8b6027ab?aid=01M11BTTQ6AGW69JN363BEYD9X&mid=jRDL
hXzW15Z,Rectangular Eyeglasses,Eyeglasses,adidas,Other,7039.12,100,https://cdn.trychannel3.com/987538ce-52c5-4683-916d-4d55343b1837?aid=01M11BRX3HPQR248BM1AHJ3TTA&mid=dCgO
wvVMSF3,Rectangular Men's Sunglasses,Sunglasses,Salvatore Ferragamo,Rectangle,7039.12,100,https://cdn.trychannel3.com/21ed8cd0-2a23-4bc0-8786-ee3807152e62?aid=01M11BS1SX7E0ZE114BNEJZEYX&mid=IXIa
6nz7hqU,52mm Oval Sunglasses,Sunglasses,Nordstrom,Oval,7039.12,100,https://cdn.trychannel3.com/25021d93-cfe4-4651-a699-d7a4a41b49cd?aid=01M11BVBR2VJCQSEBC87MM22NK&mid=asdf
SLCV7vn,Oval Sunglasses,Sunglasses,THIERRY LASRY,Oval,7039.12,100,https://cdn.trychannel3.com/6cb73733-1284-4ea2-91d0-35d0f0cf9614?aid=01M11BVBR2VJCQSEBC87MM22NK&mid=ndZg
FAiON2b,PLD 2158/S,Sunglasses,Polaroid,Other,7304.0,100,https://cdn.trychannel3.com/a4294475-49cc-4a30-8b55-61fa541e3fad?aid=01M11BS3FXXC8EQ4KP1915G608&mid=gErQ
07pUU7M,Round Glasses OR5019,Eyeglasses,adidas,Round,7391.12,100,https://cdn.trychannel3.com/3b9a1cb3-2118-4a9e-89e0-1689cbb7f12c?aid=01M11BTCPBGXAG4MQ1TC78C3HK&mid=ZYiL
LD1rQkf,Round Sunglasses,Sunglasses,Polaroid,Round,7392.0,100,https://cdn.trychannel3.com/LD1rQkf?aid=01M11BSHD1Q26AFWZR9P4FHVNP&mid=7yx8
gJ8bLtu,Pld 4098/s Women Havana Butterfly Sunglasses,Sunglasses,Polaroid,Cat Eye,7392.0,100,https://cdn.trychannel3.com/2cbda3d6-7788-4b8d-b619-f13db4c8d11e?aid=01M11BSWX4C2F6BP3DZ3CNF2W2&mid=7yx8
uBfdmbi,SEPIA OMBRE/BROWN,Sunglasses,Quay,Oval,7480.0,100,https://cdn.trychannel3.com/c1b5bebb-2536-4bad-99b7-e8e8d06acf12?aid=01M11BR6P8YAZM07MPZ8QXECND&mid=hKBj
2eIrd4y,Oversized Sunglasses,Sunglasses,Melrose & Madison,Oversized,7480.0,100,https://cdn.trychannel3.com/842eaa84-bc35-49c9-9c64-1c3ec06c7809?aid=01M11BVXWZDW17N8GEAJD132T1&mid=asdf
1wuOdog,Oval Sunglasses,Sunglasses,Le Specs,Oval,7480.0,100,https://cdn.trychannel3.com/068d3d37-2374-40e3-8dee-d37df7884d2d?aid=01M11BVBR2VJCQSEBC87MM22NK&mid=asdf
